status,approach,model_slug,device_profile,prompt_strategy,seed,component,count,mean_ms,median_ms,p90_ms,p95_ms,p99_ms,min_ms,max_ms
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,client_output_tokens_per_second,1000,188.6001513850387,210.94143752396673,227.73831648524916,229.69289464039394,230.9491698451161,99.75695879605321,231.34363047993003
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,client_ttft,1000,30.07638664199997,29.841381,31.6409555,32.399257,33.8635002,28.022157,40.357389
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,client_e2e,1000,432.36781655900006,364.5079915,790.9342245000001,976.1613688,1272.86913911,51.363804,1679.362704
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,client_generation_after_first_token,1000,400.2931195529992,333.02271599999995,759.0218446,943.83971935,1241.29562127,19.510641,1647.1191979999999
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,client_output_tokens_per_second,1000,212.0030137692747,216.0418143849614,224.97632040796879,226.25412993212345,227.82203007144994,111.4105517267772,228.97567749752787
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,client_ttft,1000,32.074697006,31.725693,33.5861436,34.2924002,36.016260169999995,29.967607,41.641726
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,client_e2e,1000,432.65802477199986,356.9277945,796.9998188,1046.1148739499997,1479.6122179499996,50.618297,1675.938015
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,client_generation_after_first_token,1000,401.3690749869999,325.69007550000003,765.2815562000001,1015.4250489499998,1448.4899931199998,19.672668,1644.118146
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,client_output_tokens_per_second,1000,210.9396474274212,216.74480731128278,225.68203001067144,227.48041430245263,229.12575294143875,110.44792043685246,229.75013414670576
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,client_ttft,1000,31.288949784999986,30.9865565,32.7778816,33.4645811,35.00839605,28.869634,39.991315
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,client_e2e,1000,473.592239991,379.0270395,917.8564784,1234.8498124500002,1678.8448384100002,124.068989,1680.99698
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,client_generation_after_first_token,1000,441.62085243199954,346.85588199999995,885.0574197000001,1202.6066768,1645.9352274199998,93.10673,1647.965846
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,client_output_tokens_per_second,1000,213.25012986869731,216.53425000259188,225.9074371161523,227.42899771751027,228.71324813523486,179.67766826258975,229.06871739513278
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,client_ttft,1000,31.971387559,31.676969999999997,33.2299726,33.90129245,35.80513517,30.454327,38.721086
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,client_e2e,1000,221.97048117399999,155.330703,477.7920329000001,660.0610070999996,1270.4889640799997,47.635236,1655.736808
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,192.51576059899998,126.7068675,448.9829492,630.9704592999999,1240.5312705899996,19.325398,1625.8184740000002
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,183.37454553487692,201.57588324996323,226.18907786305857,229.9391764156958,232.95515353861498,110.61962402454694,233.97161559818886
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,client_ttft,1000,29.45472057499997,29.26652,30.7988556,31.631497399999997,33.095385709999995,26.962588,35.281941
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-1.7b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,client_e2e,1000,1498.8385053479979,1239.9766935,2963.1762125,3692.7729725999993,4795.456287579999,148.989757,8238.017999
completed,llm_http,qwen3-14b,gpu,one-shot,1771,client_generation_after_first_token,1000,1411.3782040719989,1156.3841065000001,2871.6434371,3601.10213005,4689.324857369999,87.628903,8157.1547869999995
completed,llm_http,qwen3-14b,gpu,one-shot,1771,client_output_tokens_per_second,1000,39.66111332631988,42.556011323039485,43.440308259232395,43.56958875901465,43.73439835186515,25.32951379800695,44.06399695218728
completed,llm_http,qwen3-14b,gpu,one-shot,1771,client_ttft,1000,87.46030127599992,91.2737355,93.4840027,105.64885185,106.62025741000001,59.876938,108.164295
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,client_e2e,1000,1508.9983797469995,1286.838583,3015.3480727000006,3604.072551449999,5060.798632339998,165.815496,7496.053702
completed,llm_http,qwen3-14b,gpu,one-shot,2401,client_generation_after_first_token,1000,1411.6099892610002,1190.467787,2908.4099513,3512.13869355,4941.419184559997,88.38905600000001,7376.370561
completed,llm_http,qwen3-14b,gpu,one-shot,2401,client_output_tokens_per_second,1000,38.88145582571238,42.09119425960088,43.23804380354656,43.37837311242559,43.62571031850505,23.877985290788565,43.83789103835635
completed,llm_http,qwen3-14b,gpu,one-shot,2401,client_ttft,1000,97.38839048600003,92.869156,106.1411339,106.78284955,119.09875662,75.714213,121.746412
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,client_e2e,1000,1613.6810862399975,1281.720832,3292.9453897000003,4186.667941399999,6079.15503749,165.951485,8256.552142
completed,llm_http,qwen3-14b,gpu,one-shot,42,client_generation_after_first_token,1000,1518.0385619060012,1191.1972394999998,3197.6506514,4081.131600849999,5973.576909810001,87.96021,8163.982147000001
completed,llm_http,qwen3-14b,gpu,one-shot,42,client_output_tokens_per_second,1000,39.39403444902013,42.11748020852933,43.348745049110626,43.550577379355495,43.75372832021264,23.866367359508267,43.965082973735065
completed,llm_http,qwen3-14b,gpu,one-shot,42,client_ttft,1000,95.64252433399993,92.63565399999999,106.5392735,107.24829455000001,107.93256603,76.580064,121.262227
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,client_e2e,1000,1765.8663090359976,1643.125994,3286.9086988999998,3967.3261685499992,5813.851929009999,208.323272,8317.435049
completed,llm_http,qwen3-14b,gpu,three-shot,1771,client_generation_after_first_token,1000,1623.1060506270003,1510.8716264999998,3138.4067938999997,3817.833363099999,5650.689940229999,88.11219400000002,8180.046085999999
completed,llm_http,qwen3-14b,gpu,three-shot,1771,client_output_tokens_per_second,1000,38.1574445041688,41.07466271305486,42.60294498605978,42.86053672829741,43.22497443446386,19.52527351208151,43.6432623593067
completed,llm_http,qwen3-14b,gpu,three-shot,1771,client_ttft,1000,142.7602584089997,146.22121449999997,149.7876368,162.2962005,163.44958937,118.215343,167.293545
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,client_e2e,1000,1855.9000668310018,1707.4543195,3476.4135703,4209.67263275,5574.583093689999,197.836094,8438.115527
completed,llm_http,qwen3-14b,gpu,three-shot,2401,client_generation_after_first_token,1000,1728.0953033409971,1578.780086,3343.1272813,4063.3259041999995,5442.208760359999,87.83012099999999,8291.451423
completed,llm_http,qwen3-14b,gpu,three-shot,2401,client_output_tokens_per_second,1000,38.45548684462425,41.67889542278586,42.94391252685342,43.13860937689558,43.4151813156859,20.999106756796063,43.667054696952455
completed,llm_http,qwen3-14b,gpu,three-shot,2401,client_ttft,1000,127.80476348999998,129.4853305,132.17711459999998,145.7575411,147.06804427000003,106.649518,148.9475
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,client_e2e,1000,1751.5569379829997,1657.5230245,3287.8095597,4057.1778153499986,5366.575597449997,220.869423,8330.958137
completed,llm_http,qwen3-14b,gpu,three-shot,42,client_generation_after_first_token,1000,1603.168712469,1511.048385,3139.1387613999996,3889.023131899998,5199.633335329998,88.033459,8180.567051
completed,llm_http,qwen3-14b,gpu,three-shot,42,client_output_tokens_per_second,1000,37.85041391282557,40.96250068764988,42.534344128846016,42.83075068947522,43.19745162292173,19.36897123580324,43.57241916602852
completed,llm_http,qwen3-14b,gpu,three-shot,42,client_ttft,1000,148.38822551400006,147.66281850000001,162.50417050000001,163.53122104999997,167.47665136999998,118.635,172.80545
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,client_e2e,1000,1501.9733621739979,1192.4308995000001,3059.6277327000003,3863.928133499999,5309.252026859997,136.209957,7675.402073
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,1426.0632140739983,1120.7188330000001,2968.0842195000005,3711.024955399996,5236.556439439997,88.19809699999999,7601.220423
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,40.79202379830566,43.00121012757319,43.833314865382825,43.94451585994214,44.10627414040915,8.672427895334371,44.25272773708093
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,client_ttft,1000,75.91014809999999,71.884973,76.96046710000002,90.78975084999999,91.73463782,46.236414,4102.558246
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-14b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,client_e2e,1000,695.2407449170001,603.1317595,1437.8030052000001,1733.5017859499999,2500.0741931099997,64.69125,3193.349779
completed,llm_http,qwen3-4b,gpu,one-shot,1771,client_generation_after_first_token,1000,660.2435950320005,567.9935605000001,1403.6746618000002,1699.4111447,2461.5398770499996,30.989548000000006,3154.003272
completed,llm_http,qwen3-4b,gpu,one-shot,1771,client_output_tokens_per_second,1000,108.49985079308404,117.65353755466086,119.99137916799073,120.24016309673279,120.47214968869245,69.55459186895692,120.61935477707925
completed,llm_http,qwen3-4b,gpu,one-shot,1771,client_ttft,1000,34.997149885,34.518916000000004,37.7339793,38.1999981,39.22128388,32.417861,43.565655
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,client_e2e,1000,637.6694684850003,574.9593729999999,1238.8487494,1560.8842421999996,2194.7985238899996,64.931847,3201.026891
completed,llm_http,qwen3-4b,gpu,one-shot,2401,client_generation_after_first_token,1000,600.8454837779996,538.784897,1200.6870765,1522.5263868999996,2156.77618308,30.897493000000004,3157.2245629999998
completed,llm_http,qwen3-4b,gpu,one-shot,2401,client_output_tokens_per_second,1000,109.07919858985451,116.01461449715241,118.83908957250044,119.27041013277177,119.75537528885383,64.34434788888704,120.19486715562893
completed,llm_http,qwen3-4b,gpu,one-shot,2401,client_ttft,1000,36.82398470700002,37.563574,39.2878066,40.19563605,44.76350626,32.89371,46.625865
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,client_e2e,1000,639.308751462,457.30318150000005,1329.1931002000001,1610.18266165,2377.022598149999,64.880683,3191.775377
completed,llm_http,qwen3-4b,gpu,one-shot,42,client_generation_after_first_token,1000,603.2381839929993,421.796642,1294.4249217000001,1572.5199952000003,2338.551933829999,30.940159,3154.110671
completed,llm_http,qwen3-4b,gpu,one-shot,42,client_output_tokens_per_second,1000,111.68995725740729,115.57992989561092,119.155034610651,119.56631284781159,119.98855351227915,65.31123559897053,120.31579007189909
completed,llm_http,qwen3-4b,gpu,one-shot,42,client_ttft,1000,36.070567468999954,35.036364,38.880739,39.470964699999996,40.869026039999994,32.744715,44.723522
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,one-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,client_e2e,1000,764.7127968710018,635.9449050000001,1491.1347984000004,1813.8817972499983,2635.1390938,78.576937,3226.461814
completed,llm_http,qwen3-4b,gpu,three-shot,1771,client_generation_after_first_token,1000,713.8408971549995,585.2165975,1438.9850763,1761.8655478499986,2580.0609645499994,30.936618000000003,3170.759107
completed,llm_http,qwen3-4b,gpu,three-shot,1771,client_output_tokens_per_second,1000,109.2583275827062,113.3793733560893,117.46314282990481,118.09254237672313,118.84240096852602,54.873119902870194,119.3217276088682
completed,llm_http,qwen3-4b,gpu,three-shot,1771,client_ttft,1000,50.87189971599995,51.0659325,54.438648,55.60591815,57.710069919999995,45.803487,60.85694
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,1771,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,client_e2e,1000,760.0562467540003,656.770711,1473.522203,1709.201808649999,2286.2153206499997,77.218362,2804.493994
completed,llm_http,qwen3-4b,gpu,three-shot,2401,client_generation_after_first_token,1000,711.5060053040014,608.9826035,1426.3747054,1659.779854149999,2236.80262641,30.682110999999992,2756.164765
completed,llm_http,qwen3-4b,gpu,three-shot,2401,client_output_tokens_per_second,1000,108.15267398716563,114.227716334023,117.90575827881189,118.37354687661845,118.97392771772162,58.098813020334426,119.45113832181735
completed,llm_http,qwen3-4b,gpu,three-shot,2401,client_ttft,1000,48.55024145000004,48.456569,50.089684999999996,52.8220904,54.31877600000001,45.023889,55.597018
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,2401,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,client_e2e,1000,688.0353888860001,595.088722,1341.0276832,1678.9374271499992,2406.2752307799997,78.492441,3227.171618
completed,llm_http,qwen3-4b,gpu,three-shot,42,client_generation_after_first_token,1000,635.9835011989998,543.9428895,1289.847409,1628.1700059999994,2350.0380192399994,31.241839,3170.6356729999998
completed,llm_http,qwen3-4b,gpu,three-shot,42,client_output_tokens_per_second,1000,108.31937286001376,112.38943481763651,116.8971054112286,117.75383791987895,118.53956488762942,56.05551092042073,119.25846021147227
completed,llm_http,qwen3-4b,gpu,three-shot,42,client_ttft,1000,52.051887687000004,51.359464,55.750815599999996,56.57339934999999,58.01188894,45.841222,61.446123
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,client_e2e,1000,550.2337441249996,382.388623,1278.0675439000001,1661.0979331999993,2417.7960703300005,64.659276,3172.265603
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,client_generation_after_first_token,1000,515.8040151339997,348.5058545,1243.067749,1626.2381075999995,2384.6716139600003,31.01072200000001,3138.098579
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,105.5794064435584,114.97140703497567,120.43103662879867,120.83934233193335,121.25493433838463,69.97085266173181,121.46708130027396
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,client_ttft,1000,34.429728991000026,34.135041,35.9567586,36.7667222,38.74924587,32.372426,43.158324
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,qwen3-4b,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,client_e2e,1000,982.6782362079988,743.1032705,2149.6427776,2651.01518375,3577.6003082499983,90.643693,5098.850736
completed,llm_http,qwen3-8b,gpu,one-shot,1771,client_generation_after_first_token,1000,932.5904072990006,691.5713295,2097.9004222000003,2597.8084959999996,3514.8821585199985,50.632794,5037.329509
completed,llm_http,qwen3-8b,gpu,one-shot,1771,client_output_tokens_per_second,1000,67.98670497983105,73.2136033313229,74.88856056344889,75.06308649163542,75.36165831386843,44.02467794517281,75.63754210594239
completed,llm_http,qwen3-8b,gpu,one-shot,1771,client_ttft,1000,50.087828909000045,51.1986035,52.5302517,61.345392000000004,61.98079237,38.842432,63.12728
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_decode,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_generation,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_inference,0,,,,,,,
completed,llm_http,qwen3-8b,gpu,one-shot,1771,server_mean_itl,0,,,,,,,
