status,approach,model_slug,device_profile,prompt_strategy,seed,entity_type,tp,fp,fn,precision,recall,f1
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,PERCENT,0,13,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,PERSON,50,530,604,0.08620689655172414,0.0764525993883792,0.08103727714748783
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,PRODUCT,6,184,55,0.031578947368421054,0.09836065573770492,0.04780876494023905
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,QUANTITY,2,198,34,0.01,0.05555555555555555,0.016949152542372885
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,TIME,1,29,3,0.03333333333333333,0.25,0.058823529411764705
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,TITLE,3,329,150,0.009036144578313253,0.0196078431372549,0.012371134020618554
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,2401,WORK_OF_ART,2,41,156,0.046511627906976744,0.012658227848101266,0.01990049751243781
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,CARDINAL,24,107,216,0.183206106870229,0.1,0.1293800539083558
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,DATE,25,411,318,0.05733944954128441,0.0728862973760933,0.06418485237483953
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,EVENT,0,269,95,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,FAC,0,14,46,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,GPE,67,373,499,0.15227272727272728,0.11837455830388692,0.1332007952286282
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,LANGUAGE,0,26,29,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,LAW,0,87,6,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,LOC,0,140,50,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,MONEY,0,41,5,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,NORP,13,52,199,0.2,0.06132075471698113,0.09386281588447654
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,ORDINAL,13,71,91,0.15476190476190477,0.125,0.13829787234042554
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,ORG,6,85,244,0.06593406593406594,0.024,0.03519061583577712
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,PERCENT,0,4,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,PERSON,77,659,577,0.10461956521739131,0.11773700305810397,0.11079136690647483
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,PRODUCT,1,172,60,0.005780346820809248,0.01639344262295082,0.008547008547008546
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,QUANTITY,0,108,36,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,TIME,1,16,3,0.058823529411764705,0.25,0.09523809523809523
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,TITLE,9,304,144,0.02875399361022364,0.058823529411764705,0.03862660944206008
completed,llm_http,phi-4-mini-instruct,gpu,one-shot,42,WORK_OF_ART,0,22,158,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,CARDINAL,22,110,218,0.16666666666666666,0.09166666666666666,0.11827956989247311
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,DATE,15,362,328,0.03978779840848806,0.043731778425655975,0.04166666666666666
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,EVENT,7,385,88,0.017857142857142856,0.07368421052631578,0.02874743326488706
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,GPE,29,179,537,0.13942307692307693,0.05123674911660778,0.07493540051679587
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,LANGUAGE,1,22,28,0.043478260869565216,0.034482758620689655,0.038461538461538464
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,LAW,0,23,6,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,LOC,0,110,50,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,MONEY,0,43,5,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,NORP,16,44,196,0.26666666666666666,0.07547169811320754,0.11764705882352941
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,ORDINAL,8,38,96,0.17391304347826086,0.07692307692307693,0.10666666666666666
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,ORG,4,49,246,0.07547169811320754,0.016,0.026402640264026406
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,PERCENT,0,2,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,PERSON,69,622,585,0.09985528219971057,0.10550458715596331,0.10260223048327138
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,PRODUCT,2,165,59,0.011976047904191617,0.03278688524590164,0.017543859649122806
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,QUANTITY,0,98,36,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,TIME,1,20,3,0.047619047619047616,0.25,0.08
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,TITLE,15,764,138,0.019255455712451863,0.09803921568627451,0.032188841201716736
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,1771,WORK_OF_ART,0,18,158,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,CARDINAL,18,81,222,0.18181818181818182,0.075,0.10619469026548671
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,DATE,33,310,310,0.09620991253644315,0.09620991253644315,0.09620991253644315
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,EVENT,3,454,92,0.006564551422319475,0.031578947368421054,0.010869565217391304
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,FAC,0,2,46,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,GPE,35,275,531,0.11290322580645161,0.061837455830388695,0.07990867579908675
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,LANGUAGE,1,30,28,0.03225806451612903,0.034482758620689655,0.03333333333333333
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,LAW,0,37,6,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,LOC,2,177,48,0.0111731843575419,0.04,0.017467248908296942
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,MONEY,1,66,4,0.014925373134328358,0.2,0.02777777777777778
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,NORP,22,80,190,0.21568627450980393,0.10377358490566038,0.14012738853503184
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,ORDINAL,12,99,92,0.10810810810810811,0.11538461538461539,0.11162790697674418
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,ORG,14,208,236,0.06306306306306306,0.056,0.059322033898305086
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,PERCENT,0,13,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,PERSON,88,561,566,0.13559322033898305,0.1345565749235474,0.13507290867229468
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,PRODUCT,3,161,58,0.018292682926829267,0.04918032786885246,0.02666666666666666
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,QUANTITY,2,200,34,0.009900990099009901,0.05555555555555555,0.016806722689075633
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,TIME,0,29,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,TITLE,24,906,129,0.025806451612903226,0.1568627450980392,0.0443213296398892
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,2401,WORK_OF_ART,2,33,156,0.05714285714285714,0.012658227848101266,0.020725388601036267
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,CARDINAL,16,70,224,0.18604651162790697,0.06666666666666667,0.09815950920245399
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,DATE,24,209,319,0.10300429184549356,0.06997084548104957,0.08333333333333334
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,EVENT,0,156,95,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,GPE,59,199,507,0.22868217054263565,0.10424028268551237,0.14320388349514565
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,LANGUAGE,2,22,27,0.08333333333333333,0.06896551724137931,0.07547169811320754
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,LAW,0,30,6,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,LOC,0,48,50,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,MONEY,0,16,5,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,NORP,13,35,199,0.2708333333333333,0.06132075471698113,0.1
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,ORDINAL,10,53,94,0.15873015873015872,0.09615384615384616,0.11976047904191617
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,ORG,3,40,247,0.06976744186046512,0.012,0.020477815699658706
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,PERCENT,0,2,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,PERSON,50,453,604,0.09940357852882704,0.0764525993883792,0.08643042350907519
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,PRODUCT,2,135,59,0.014598540145985401,0.03278688524590164,0.0202020202020202
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,QUANTITY,0,88,36,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,TIME,0,15,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,TITLE,7,215,146,0.03153153153153153,0.0457516339869281,0.03733333333333333
completed,llm_http,phi-4-mini-instruct,gpu,three-shot,42,WORK_OF_ART,4,32,154,0.1111111111111111,0.02531645569620253,0.041237113402061855
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,CARDINAL,16,48,224,0.25,0.06666666666666667,0.10526315789473685
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,DATE,20,226,323,0.08130081300813008,0.05830903790087463,0.06791171477079797
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,EVENT,0,195,95,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,FAC,0,4,46,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,GPE,63,295,503,0.17597765363128492,0.11130742049469965,0.13636363636363638
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,LANGUAGE,0,24,29,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,LAW,0,23,6,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,LOC,0,56,50,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,MONEY,0,28,5,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,NORP,15,43,197,0.25862068965517243,0.07075471698113207,0.11111111111111112
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,ORDINAL,8,46,96,0.14814814814814814,0.07692307692307693,0.10126582278481014
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,ORG,11,103,239,0.09649122807017543,0.044,0.06043956043956043
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,PERCENT,0,1,4,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,PERSON,92,802,562,0.1029082774049217,0.14067278287461774,0.11886304909560723
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,PRODUCT,4,211,57,0.018604651162790697,0.06557377049180328,0.028985507246376812
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,QUANTITY,0,84,36,0.0,0.0,0.0
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,TIME,1,9,3,0.1,0.25,0.14285714285714288
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,TITLE,6,156,147,0.037037037037037035,0.0392156862745098,0.0380952380952381
completed,llm_http,phi-4-mini-instruct,gpu,zero-shot,fixed,WORK_OF_ART,1,40,157,0.024390243902439025,0.006329113924050633,0.010050251256281407
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,CARDINAL,2,6,238,0.25,0.008333333333333333,0.016129032258064516
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,DATE,26,405,317,0.060324825986078884,0.07580174927113703,0.06718346253229975
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,EVENT,0,221,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,GPE,39,202,527,0.16182572614107885,0.06890459363957598,0.0966542750929368
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,LANGUAGE,3,15,26,0.16666666666666666,0.10344827586206896,0.1276595744680851
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,LAW,0,1,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,LOC,1,1490,49,0.0006706908115358819,0.02,0.0012978585334198572
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,MONEY,0,29,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,NORP,0,585,212,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,ORDINAL,7,41,97,0.14583333333333334,0.0673076923076923,0.09210526315789473
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,ORG,20,1199,230,0.016406890894175553,0.08,0.02722940776038121
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,PERCENT,0,19,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,PERSON,50,1639,604,0.02960331557134399,0.0764525993883792,0.04268032437046521
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,PRODUCT,0,33,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,QUANTITY,2,45,34,0.0425531914893617,0.05555555555555555,0.048192771084337345
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,TIME,1,30,3,0.03225806451612903,0.25,0.05714285714285715
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,TITLE,0,435,153,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,1771,WORK_OF_ART,0,17,158,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,CARDINAL,0,2,240,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,DATE,32,501,311,0.0600375234521576,0.09329446064139942,0.0730593607305936
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,EVENT,0,147,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,GPE,41,127,525,0.24404761904761904,0.07243816254416961,0.11171662125340599
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,LANGUAGE,7,75,22,0.08536585365853659,0.2413793103448276,0.12612612612612614
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,LAW,0,1,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,LOC,1,950,49,0.0010515247108307045,0.02,0.0019980019980019976
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,MONEY,0,98,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,NORP,1,504,211,0.0019801980198019802,0.0047169811320754715,0.0027894002789400282
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,ORDINAL,2,13,102,0.13333333333333333,0.019230769230769232,0.03361344537815126
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,ORG,14,1045,236,0.013220018885741265,0.056,0.0213903743315508
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,PERCENT,0,26,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,PERSON,52,941,602,0.05236656596173213,0.07951070336391437,0.06314511232544019
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,PRODUCT,0,35,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,QUANTITY,1,40,35,0.024390243902439025,0.027777777777777776,0.025974025974025976
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,TIME,2,55,2,0.03508771929824561,0.5,0.06557377049180328
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,TITLE,0,367,153,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,2401,WORK_OF_ART,0,5,158,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,CARDINAL,0,2,240,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,DATE,11,279,332,0.03793103448275862,0.03206997084548105,0.03475513428120063
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,EVENT,1,196,94,0.005076142131979695,0.010526315789473684,0.00684931506849315
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,FAC,0,1,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,GPE,41,117,525,0.25949367088607594,0.07243816254416961,0.1132596685082873
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,LANGUAGE,1,28,28,0.034482758620689655,0.034482758620689655,0.034482758620689655
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,LAW,0,2,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,LOC,0,331,50,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,MONEY,0,13,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,NORP,0,81,212,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,ORDINAL,4,10,100,0.2857142857142857,0.038461538461538464,0.06779661016949154
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,ORG,6,315,244,0.018691588785046728,0.024,0.021015761821366028
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,PERCENT,0,15,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,PERSON,79,917,575,0.07931726907630522,0.12079510703363915,0.09575757575757575
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,PRODUCT,0,8,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,QUANTITY,0,12,36,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,TIME,0,24,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,TITLE,2,216,151,0.009174311926605505,0.013071895424836602,0.010781671159029648
completed,llm_http,qwen3-0.6b,gpu,one-shot,42,WORK_OF_ART,0,9,158,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,CARDINAL,0,1,240,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,DATE,39,603,304,0.06074766355140187,0.11370262390670553,0.07918781725888324
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,EVENT,0,143,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,GPE,27,70,539,0.27835051546391754,0.04770318021201413,0.08144796380090498
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,LANGUAGE,6,23,23,0.20689655172413793,0.20689655172413793,0.20689655172413793
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,LOC,0,858,50,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,MONEY,0,13,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,NORP,12,2362,200,0.005054759898904802,0.05660377358490566,0.009280742459396751
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,ORDINAL,10,22,94,0.3125,0.09615384615384616,0.14705882352941177
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,ORG,17,531,233,0.03102189781021898,0.068,0.04260651629072682
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,PERCENT,0,4,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,PERSON,71,1368,583,0.04933981931897151,0.10856269113149847,0.06784519827998088
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,PRODUCT,0,23,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,QUANTITY,1,34,35,0.02857142857142857,0.027777777777777776,0.028169014084507043
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,TIME,0,12,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,TITLE,0,487,153,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,1771,WORK_OF_ART,0,1,158,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,CARDINAL,2,7,238,0.2222222222222222,0.008333333333333333,0.01606425702811245
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,DATE,46,373,297,0.10978520286396182,0.13411078717201166,0.12073490813648294
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,EVENT,0,118,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,GPE,39,108,527,0.2653061224489796,0.06890459363957598,0.1093969144460028
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,LANGUAGE,1,37,28,0.02631578947368421,0.034482758620689655,0.029850746268656716
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,LAW,0,2,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,LOC,4,728,46,0.00546448087431694,0.08,0.010230179028132991
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,MONEY,0,42,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,NORP,29,1700,183,0.0167727009832273,0.13679245283018868,0.029881504379185984
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,ORDINAL,15,47,89,0.24193548387096775,0.14423076923076922,0.18072289156626503
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,ORG,12,732,238,0.016129032258064516,0.048,0.02414486921529175
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,PERCENT,0,4,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,PERSON,46,288,608,0.1377245508982036,0.07033639143730887,0.09311740890688258
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,PRODUCT,0,0,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,QUANTITY,1,39,35,0.025,0.027777777777777776,0.026315789473684213
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,TIME,2,37,2,0.05128205128205128,0.5,0.09302325581395347
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,TITLE,3,1263,150,0.002369668246445498,0.0196078431372549,0.004228329809725159
completed,llm_http,qwen3-0.6b,gpu,three-shot,2401,WORK_OF_ART,0,2,158,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,CARDINAL,1,2,239,0.3333333333333333,0.004166666666666667,0.00823045267489712
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,DATE,32,622,311,0.04892966360856269,0.09329446064139942,0.06419257773319959
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,EVENT,0,134,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,GPE,76,374,490,0.1688888888888889,0.13427561837455831,0.1496062992125984
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,LANGUAGE,3,58,26,0.04918032786885246,0.10344827586206896,0.06666666666666667
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,LAW,0,1,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,LOC,0,554,50,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,MONEY,0,49,5,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,NORP,0,217,212,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,ORDINAL,5,16,99,0.23809523809523808,0.04807692307692308,0.08
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,ORG,7,579,243,0.011945392491467578,0.028,0.01674641148325359
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,PERCENT,0,6,4,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,PERSON,95,744,559,0.11323003575685339,0.1452599388379205,0.1272605492297388
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,PRODUCT,0,63,61,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,QUANTITY,0,26,36,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,TIME,1,17,3,0.05555555555555555,0.25,0.0909090909090909
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,TITLE,0,259,153,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,three-shot,42,WORK_OF_ART,1,43,157,0.022727272727272728,0.006329113924050633,0.009900990099009901
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,CARDINAL,2,44,238,0.043478260869565216,0.008333333333333333,0.013986013986013988
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,DATE,14,79,329,0.15053763440860216,0.04081632653061224,0.06422018348623854
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,EVENT,0,18,95,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,FAC,0,0,46,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,GPE,14,28,552,0.3333333333333333,0.024734982332155476,0.046052631578947366
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,LANGUAGE,1,1,28,0.5,0.034482758620689655,0.06451612903225806
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,LAW,0,0,6,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,LOC,0,38,50,0.0,0.0,0.0
completed,llm_http,qwen3-0.6b,gpu,zero-shot,fixed,MONEY,0,0,5,0.0,0.0,0.0
